"nct_id","phase","overall_status","enrollment","start_date"
NCT01928160,PHASE2,WITHDRAWN,0,2014-06-30
NCT00818714,PHASE1,WITHDRAWN,0,2009-01-31
NCT03428022,PHASE3,UNKNOWN,54,2017-12-01
NCT06667167,PHASE2,RECRUITING,21,2024-12-24
NCT06285058,,UNKNOWN,1000,2024-03-31
NCT01609543,PHASE4,COMPLETED,62,2012-05-31
NCT04144569,PHASE2,RECRUITING,30,2019-01-30
NCT06921681,NA,RECRUITING,136,2025-03-07
NCT03991403,PHASE3,UNKNOWN,228,2019-08-27
NCT01533727,PHASE2,WITHDRAWN,0,2011-08-31
NCT06093503,PHASE3,WITHDRAWN,0,2024-05-31
NCT06341530,PHASE2,UNKNOWN,33,2024-01-31
NCT02326285,PHASE2/PHASE3,TERMINATED,1,2015-11-30
NCT03689855,PHASE2,COMPLETED,21,2019-06-05
NCT04676477,PHASE1,ACTIVE_NOT_RECRUITING,246,2021-06-11
NCT05247684,PHASE2,ACTIVE_NOT_RECRUITING,90,2022-02-20
NCT07436598,,RECRUITING,60,2026-04-07
NCT06953765,,NOT_YET_RECRUITING,350,2025-06-01
NCT07130916,PHASE1,RECRUITING,20,2024-12-05
NCT01186861,PHASE2,COMPLETED,205,2011-03-04
NCT01769066,PHASE2/PHASE3,COMPLETED,117,2009-12-31
NCT03671538,NA,UNKNOWN,62,2018-10-01
NCT07490639,NA,COMPLETED,110,2024-01-01
NCT02397239,,UNKNOWN,72,2015-03-31
NCT02555007,PHASE1,COMPLETED,30,2015-08-26
NCT05709821,PHASE1/PHASE2,TERMINATED,1,2023-11-15
NCT06717295,,RECRUITING,6000,2025-12-20
NCT05550961,,RECRUITING,1200,2022-10-01
NCT04826913,,UNKNOWN,100,2021-04-30
NCT07085182,PHASE2,RECRUITING,20,2024-01-13
NCT00607425,,TERMINATED,40,2007-08-31
NCT01221675,PHASE1/PHASE2,COMPLETED,18,2011-06-30
NCT01888601,,ACTIVE_NOT_RECRUITING,814,2014-04-30
NCT04958993,PHASE1/PHASE2,TERMINATED,7,2020-11-12
NCT05144698,PHASE1/PHASE2,RECRUITING,37,2021-08-01
NCT01282450,PHASE2,COMPLETED,60,2006-05-31
NCT03986528,PHASE4,UNKNOWN,334,2019-08-28
NCT03903887,PHASE1/PHASE2,UNKNOWN,20,2019-02-19
NCT01426620,PHASE2,TERMINATED,4,2011-06-30
NCT01155258,PHASE1,COMPLETED,19,2010-06-30
NCT02297425,PHASE2,WITHDRAWN,0,2015-01-31
NCT05341557,PHASE1,RECRUITING,110,2022-08-29
NCT06339554,,COMPLETED,98,2018-10-12
NCT05999214,NA,RECRUITING,150,2023-09-13
NCT07250360,,COMPLETED,2072,2015-01-01
NCT02698176,PHASE1,TERMINATED,13,2016-05-04
NCT04504916,PHASE2,TERMINATED,102,2020-10-07
NCT02470468,PHASE1/PHASE2,COMPLETED,105,2014-12-31
NCT01837329,PHASE1,COMPLETED,26,2013-11-30
NCT07472647,PHASE1/PHASE2,NOT_YET_RECRUITING,596,2026-02-28
NCT02443337,PHASE2,TERMINATED,31,2015-07-31
NCT01342965,PHASE3,COMPLETED,217,2011-03-31
NCT02458651,,COMPLETED,1378,2015-06-26
NCT04025216,PHASE1,TERMINATED,16,2019-10-10
NCT00251524,PHASE2,COMPLETED,69,2005-11-30
NCT02669914,PHASE2,TERMINATED,4,2016-09-12
NCT00066768,PHASE1,COMPLETED,24,2003-07-31
NCT04576208,PHASE2,WITHDRAWN,0,2020-11-30
NCT01066884,PHASE4,COMPLETED,5,2009-04-30
NCT07392073,,NOT_YET_RECRUITING,80,2026-04-30
NCT00637910,PHASE3,UNKNOWN,850,2007-11-30
NCT01840579,PHASE1,COMPLETED,57,2013-04-26
NCT06062823,PHASE2,RECRUITING,35,2024-03-25
NCT02696993,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,80,2016-12-16
NCT05286294,PHASE2,ACTIVE_NOT_RECRUITING,20,2022-06-28
NCT04282044,PHASE1,RECRUITING,60,2021-01-08
NCT02228421,,TERMINATED,29,2015-02-28
NCT04720976,PHASE1/PHASE2,COMPLETED,58,2021-03-23
NCT05267626,PHASE1/PHASE2,RECRUITING,159,2022-04-04
NCT00351598,,COMPLETED,531,1999-09-30
NCT03197467,PHASE2,COMPLETED,30,2018-06-18
NCT06448312,PHASE3,ACTIVE_NOT_RECRUITING,406,2024-06-07
NCT02947386,PHASE1,COMPLETED,7,2017-06-29
NCT00349219,PHASE3,COMPLETED,760,2006-12-31
NCT07050056,PHASE2,RECRUITING,20,2025-08-01
NCT03959137,,COMPLETED,215,2019-06-03
NCT02725918,PHASE2,UNKNOWN,150,2016-04-01
NCT05055232,PHASE1,COMPLETED,114,2019-03-12
NCT04524299,PHASE2,UNKNOWN,160,2020-06-01
NCT02029222,,COMPLETED,25,2013-12-31
NCT00074022,PHASE1/PHASE2,COMPLETED,48,2003-10-31
NCT02126527,PHASE1,WITHDRAWN,0,2013-08-31
NCT00040768,PHASE2,TERMINATED,35,2002-04-30
NCT02075840,PHASE3,COMPLETED,303,2014-08-19
NCT06674343,PHASE3,RECRUITING,144,2024-07-15
NCT03628144,PHASE2,WITHDRAWN,0,2020-07-31
NCT04266483,,UNKNOWN,2500,2019-11-08
NCT06747169,PHASE2,NOT_YET_RECRUITING,32,2024-12-17
NCT07111520,PHASE1/PHASE2,RECRUITING,420,2025-09-22
NCT04735068,PHASE2,COMPLETED,9,2021-04-09
NCT07109531,PHASE3,NOT_YET_RECRUITING,286,2025-08-31
NCT06849167,PHASE2,RECRUITING,63,2025-03-01
NCT06532591,PHASE2,RECRUITING,20,2024-08-01
NCT07360132,PHASE3,NOT_YET_RECRUITING,480,2026-01-15
NCT02354274,NA,RECRUITING,330,2015-01-31
NCT05859373,PHASE1/PHASE2,UNKNOWN,78,2023-06-30
NCT04303130,PHASE2,UNKNOWN,52,2019-12-31
NCT04175158,PHASE1,UNKNOWN,84,2017-04-24
NCT05364073,PHASE1,ACTIVE_NOT_RECRUITING,160,2022-06-30
NCT01193829,,UNKNOWN,30,2010-09-30
NCT04267575,NA,UNKNOWN,20,2019-07-30
NCT02193152,PHASE2,TERMINATED,16,2015-04-27
NCT06090318,PHASE1/PHASE2,WITHDRAWN,0,2023-05-19
NCT03505710,PHASE2,TERMINATED,181,2018-05-21
NCT04381494,PHASE4,TERMINATED,40,2020-04-27
NCT07064018,PHASE1/PHASE2,RECRUITING,67,2025-04-30
NCT03523702,PHASE2,COMPLETED,25,2018-08-30
NCT01282333,PHASE1,TERMINATED,44,2011-01-31
NCT06173505,PHASE1/PHASE2,TERMINATED,28,2023-12-27
NCT05631574,PHASE1,TERMINATED,13,2023-01-12
NCT06861543,PHASE1,RECRUITING,18,2025-03-01
NCT03732664,PHASE1,COMPLETED,27,2018-10-01
NCT03629925,PHASE3,COMPLETED,357,2018-09-28
NCT03519958,,WITHDRAWN,0,2018-09-30
NCT02947113,PHASE2,WITHDRAWN,0,2017-11-30
NCT01024062,PHASE2,COMPLETED,60,2002-12-31
NCT03389399,,COMPLETED,18,2018-02-22
NCT02256852,PHASE2,COMPLETED,6,2014-12-31
NCT05271916,PHASE1/PHASE2,RECRUITING,140,2022-10-13
NCT06430866,PHASE3,ACTIVE_NOT_RECRUITING,163,2024-09-12
NCT06987890,NA,RECRUITING,64,2025-05-26
NCT04789252,,UNKNOWN,64,2021-02-09
NCT06685718,PHASE1,TERMINATED,33,2024-12-05
NCT06212752,PHASE3,ACTIVE_NOT_RECRUITING,39,2023-06-13
NCT05416775,PHASE1/PHASE2,UNKNOWN,168,2022-08-15
NCT06733311,,UNKNOWN,480,2024-03-01
NCT04865250,PHASE2,RECRUITING,20,2021-01-07
NCT00004074,PHASE1,COMPLETED,15,1999-08-31
NCT02109653,PHASE2,WITHDRAWN,0,2015-06-30
NCT04106180,PHASE2,UNKNOWN,63,2019-09-30
NCT00097227,PHASE2,COMPLETED,165,2004-11-30
NCT00997334,PHASE2,COMPLETED,60,2010-02-28
NCT07363252,,RECRUITING,100,2026-04-14
NCT05061550,PHASE2,RECRUITING,630,2022-04-14
NCT04589013,,COMPLETED,106,2020-11-19
NCT00988936,PHASE2,COMPLETED,35,2009-09-30
NCT02838836,,RECRUITING,620,2016-07-01
NCT04872634,PHASE1/PHASE2,UNKNOWN,24,2021-07-08
NCT04440943,PHASE1,COMPLETED,27,2020-08-04
NCT00818675,PHASE2,TERMINATED,80,2009-03-31
NCT03519971,PHASE3,ACTIVE_NOT_RECRUITING,328,2018-03-29
NCT05675033,PHASE2,UNKNOWN,50,2023-01-10
NCT02630186,PHASE1/PHASE2,TERMINATED,3,2016-02-24
NCT06162572,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,102,2024-08-07
NCT03777124,PHASE2,TERMINATED,25,2019-07-11
NCT01605916,PHASE1,COMPLETED,33,2012-06-30
NCT01744925,PHASE2,UNKNOWN,60,2012-10-31
NCT07164885,NA,RECRUITING,911,2025-02-17
NCT05226598,PHASE3,COMPLETED,739,2022-03-24
NCT06974370,PHASE2,RECRUITING,45,2025-06-05
NCT07404202,,RECRUITING,2100,2026-03-06
NCT01761747,PHASE2/PHASE3,TERMINATED,3,2013-01-31
NCT01874678,NA,COMPLETED,45,2011-03-31
NCT06866717,NA,RECRUITING,38,2025-05-30
NCT01336842,PHASE1,COMPLETED,23,2011-04-30
NCT06813144,NA,NOT_YET_RECRUITING,45,2025-03-01
NCT02412371,PHASE1/PHASE2,TERMINATED,48,2015-04-30
NCT05118334,PHASE1,COMPLETED,30,2021-11-12
NCT05403385,PHASE2,ACTIVE_NOT_RECRUITING,36,2022-08-26
NCT04563871,PHASE2,COMPLETED,73,2020-11-17
NCT00924209,PHASE2,TERMINATED,7,2009-03-31
NCT05639751,PHASE1,COMPLETED,135,2023-05-02
NCT02841579,PHASE2,COMPLETED,22,2016-09-02
NCT05800223,PHASE3,RECRUITING,300,2023-01-01
NCT07685197,PHASE2,NOT_YET_RECRUITING,100,2026-07-31
NCT01795521,PHASE2,UNKNOWN,39,2015-08-31
NCT06404164,NA,RECRUITING,3000,2022-01-30
NCT00073723,PHASE1/PHASE2,COMPLETED,75,2003-12-31
NCT07286942,PHASE2,NOT_YET_RECRUITING,24,2025-12-18
NCT05286957,PHASE2,RECRUITING,60,2022-06-20
NCT06106802,PHASE2,RECRUITING,47,2024-06-11
NCT07160335,PHASE1,RECRUITING,174,2025-09-26
NCT05347797,NA,COMPLETED,495,2020-03-13
NCT02220894,PHASE3,COMPLETED,1274,2014-10-30
NCT02858869,PHASE1,COMPLETED,25,2016-10-04
NCT03805841,PHASE2,TERMINATED,41,2019-03-13
NCT03822351,PHASE2,COMPLETED,189,2018-12-19
NCT05748093,PHASE4,RECRUITING,60,2024-04-01
NCT06718309,PHASE2,RECRUITING,40,2024-04-24
NCT05117138,PHASE1/PHASE2,UNKNOWN,39,2022-01-01
NCT04950400,NA,UNKNOWN,60,2021-07-07
NCT06745908,PHASE3,RECRUITING,507,2025-10-01
NCT06955988,PHASE1,RECRUITING,120,2025-03-04
NCT07683832,EARLY_PHASE1,NOT_YET_RECRUITING,50,2026-07-28
NCT04056247,,ACTIVE_NOT_RECRUITING,10000,2019-10-01
NCT07567352,,ACTIVE_NOT_RECRUITING,200,2026-05-01
NCT02713529,PHASE1/PHASE2,COMPLETED,117,2016-04-14
NCT02053285,,COMPLETED,9,2014-01-31
NCT07685041,PHASE1,NOT_YET_RECRUITING,24,2026-06-27
NCT06765109,PHASE3,RECRUITING,450,2025-07-17
NCT04761783,,COMPLETED,290,2021-05-28
NCT04997382,PHASE2,COMPLETED,112,2021-08-17
NCT06428422,NA,RECRUITING,100,2024-08-12
NCT06557967,,COMPLETED,22517,2024-03-01
NCT00522886,PHASE1,COMPLETED,24,2007-04-30
NCT06463665,PHASE2,RECRUITING,142,2024-09-26
NCT02103257,PHASE4,UNKNOWN,192,2014-03-31
NCT01977209,PHASE3,UNKNOWN,204,2013-09-30
NCT05715398,PHASE1/PHASE2,UNKNOWN,90,2023-02-28
NCT06773507,PHASE1,RECRUITING,80,2025-05-12
NCT00231465,PHASE2,COMPLETED,44,2003-07-31
NCT05468294,PHASE1/PHASE2,UNKNOWN,3,2017-03-09
NCT03127319,PHASE2,UNKNOWN,40,2017-07-03
NCT05899608,PHASE3,RECRUITING,1600,2023-10-26
NCT06109558,PHASE1/PHASE2,RECRUITING,120,2023-12-31
NCT05180799,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,320,2022-08-03
NCT01971489,PHASE1,WITHDRAWN,0,2015-09-30
NCT00188214,PHASE2,COMPLETED,38,2003-10-31
NCT05161325,,ACTIVE_NOT_RECRUITING,525,2020-12-15
NCT02450539,PHASE2,COMPLETED,159,2015-08-06
NCT05613452,PHASE2,RECRUITING,43,2024-09-29
NCT01500824,PHASE2,WITHDRAWN,0,2014-05-31
NCT07182149,PHASE1,RECRUITING,150,2025-10-30
NCT02448758,,COMPLETED,518,2013-11-30
NCT02967497,PHASE2,UNKNOWN,56,2016-10-31
NCT03624309,PHASE2,UNKNOWN,84,2018-10-15
NCT07005401,,COMPLETED,1064,2020-01-01
NCT01784640,PHASE1,COMPLETED,13,2014-01-31
NCT06362369,PHASE1/PHASE2,RECRUITING,126,2024-08-23
NCT02121899,,TERMINATED,44,2015-04-30
NCT07222566,PHASE3,RECRUITING,1410,2026-01-06
NCT05215574,PHASE1,ACTIVE_NOT_RECRUITING,130,2022-03-31
NCT06295432,PHASE2,RECRUITING,90,2023-06-01
NCT01861223,PHASE1/PHASE2,UNKNOWN,50,2013-05-31
NCT06751901,PHASE2,RECRUITING,10,2024-03-11
NCT06724263,PHASE2,NOT_YET_RECRUITING,120,2024-12-31
NCT03990077,PHASE1,TERMINATED,2,2020-05-21
NCT01806675,PHASE1/PHASE2,COMPLETED,25,2013-03-04
NCT06357533,PHASE3,RECRUITING,675,2024-04-11
NCT06940401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,44,2025-04-30
NCT07630168,PHASE2,NOT_YET_RECRUITING,238,2026-06-01
NCT05573035,PHASE1,TERMINATED,39,2022-12-19
NCT03091491,PHASE2,TERMINATED,31,2017-04-07
NCT07197853,PHASE3,NOT_YET_RECRUITING,180,2025-10-01
NCT04878952,NA,TERMINATED,3,2021-08-26
NCT06132191,,APPROVED_FOR_MARKETING,,
NCT00087269,PHASE2,TERMINATED,110,2004-12-31
NCT04439890,PHASE3,UNKNOWN,369,2019-08-08
NCT02135679,,COMPLETED,204,2012-09-30
NCT04151563,PHASE1/PHASE2,WITHDRAWN,0,2021-04-15
NCT05937906,PHASE1/PHASE2,RECRUITING,24,2024-07-30
NCT01507740,,TERMINATED,60,2009-07-31
NCT05520853,PHASE2,UNKNOWN,63,2020-01-20
NCT07330076,PHASE2,NOT_YET_RECRUITING,28,2026-01-06
NCT02538627,PHASE1,TERMINATED,5,2015-08-31
NCT06582940,PHASE2,RECRUITING,168,2024-03-01
NCT07555210,NA,RECRUITING,25,2025-08-25
NCT06945705,PHASE2,RECRUITING,146,2025-04-02
NCT07608835,NA,RECRUITING,200,2026-02-12
NCT00845143,,UNKNOWN,100,2009-02-28
NCT05780307,PHASE1,UNKNOWN,48,2023-03-23
NCT07498595,EARLY_PHASE1,NOT_YET_RECRUITING,50,2026-03-31
NCT02119650,PHASE2,TERMINATED,76,2014-02-11
NCT06955325,PHASE3,NOT_YET_RECRUITING,270,2025-05-31
NCT07641023,PHASE1/PHASE2,RECRUITING,60,2026-03-02
NCT03505515,,COMPLETED,6205,2017-12-07
NCT02890849,NA,COMPLETED,60,2016-10-31
NCT03559647,,COMPLETED,358,2018-05-30
NCT00698373,,COMPLETED,,
NCT05585034,PHASE1,COMPLETED,60,2022-12-14
NCT00800202,PHASE2,COMPLETED,91,2009-04-30
NCT05450081,,COMPLETED,140,2022-06-30
NCT00585195,PHASE1,COMPLETED,596,2006-04-19
NCT04077099,PHASE1/PHASE2,RECRUITING,231,2020-01-07
NCT02949843,PHASE2,TERMINATED,19,2017-03-10
NCT01540045,,COMPLETED,40,2010-12-31
NCT05773092,PHASE2,ACTIVE_NOT_RECRUITING,30,2023-08-01
NCT05503888,PHASE1/PHASE2,NOT_YET_RECRUITING,160,2022-10-01
NCT01610336,PHASE2,COMPLETED,161,2012-04-05
NCT01619241,,UNKNOWN,15,2012-06-30
NCT06497556,PHASE3,ACTIVE_NOT_RECRUITING,338,2024-09-23
NCT07172802,PHASE1/PHASE2,RECRUITING,76,2025-04-22
NCT05363319,,RECRUITING,500,2022-10-26
NCT02447900,PHASE1,COMPLETED,15,2014-07-31
NCT03983954,PHASE1,ACTIVE_NOT_RECRUITING,120,2019-10-10
NCT02451865,PHASE1,WITHDRAWN,0,2016-06-30
NCT05959473,NA,WITHDRAWN,0,2023-09-30
NCT00866970,PHASE2,COMPLETED,124,2008-09-30
NCT07462377,PHASE1,RECRUITING,110,2026-03-31
NCT06345729,PHASE3,RECRUITING,600,2024-05-24
NCT01935947,PHASE2,TERMINATED,17,2013-05-31
NCT01528137,PHASE1,TERMINATED,4,2012-05-31
NCT03656627,PHASE1,TERMINATED,7,2019-06-27
NCT05789082,PHASE1/PHASE2,RECRUITING,320,2023-06-20
NCT04739358,PHASE1/PHASE2,TERMINATED,2,2022-05-25
NCT04238130,,COMPLETED,132,2019-12-18
NCT02370017,PHASE2,UNKNOWN,68,2015-02-28
NCT02454842,PHASE2,TERMINATED,21,2015-06-30
NCT00341380,,COMPLETED,41,2002-09-24
NCT03634826,,UNKNOWN,200,2018-08-15
NCT07398937,PHASE2,RECRUITING,116,2026-02-05
NCT06627647,PHASE3,RECRUITING,878,2024-11-27
NCT04116918,,UNKNOWN,100,2019-09-01
NCT02831959,PHASE3,COMPLETED,298,2016-07-31
NCT01996332,PHASE2,COMPLETED,1805,2004-04-30
NCT02012231,PHASE1,TERMINATED,5,2014-02-28
NCT06747026,,COMPLETED,338,2015-01-01
NCT06823258,PHASE1,NOT_YET_RECRUITING,32,2025-02-28
NCT02793856,PHASE1,COMPLETED,12,2016-08-26
NCT03455829,PHASE1/PHASE2,COMPLETED,30,2018-03-29
NCT06812871,PHASE2,COMPLETED,46,2024-01-01
NCT06107686,PHASE2,RECRUITING,200,2023-12-15
NCT03447769,PHASE3,TERMINATED,1382,2018-03-16
NCT01928576,PHASE2,COMPLETED,143,2013-11-06
NCT02409355,PHASE3,TERMINATED,8,2015-05-07
NCT00702182,PHASE1,COMPLETED,30,2008-04-30
NCT06272864,,RECRUITING,400,2024-04-08
NCT00198406,,COMPLETED,1653,2002-09-30
NCT00246181,PHASE1/PHASE2,COMPLETED,117,1999-12-31
NCT01788163,NA,COMPLETED,3500,2013-02-27
NCT06315010,PHASE2,RECRUITING,20,2025-06-27
NCT02426658,PHASE2,COMPLETED,16,2015-05-31
NCT03656094,PHASE2,UNKNOWN,98,2018-11-01
NCT04129502,PHASE3,ACTIVE_NOT_RECRUITING,354,2020-01-10
NCT03866499,PHASE3,ACTIVE_NOT_RECRUITING,369,2021-04-30
NCT03525782,PHASE1/PHASE2,UNKNOWN,60,2018-02-01
NCT01788332,PHASE2,UNKNOWN,70,2014-01-31
NCT03242915,PHASE2,COMPLETED,33,2017-10-03
NCT07122258,NA,RECRUITING,7,2026-03-01
NCT03499834,PHASE2,COMPLETED,26,2017-12-05
NCT00697333,PHASE2,UNKNOWN,200,2009-05-31
NCT06250829,,UNKNOWN,60,2023-10-12
NCT00948675,PHASE3,COMPLETED,361,2009-09-01
NCT06639191,EARLY_PHASE1,RECRUITING,15,2026-01-28
NCT05278364,PHASE1/PHASE2,UNKNOWN,184,2021-04-23
NCT06870487,PHASE1,TERMINATED,6,2025-05-08
NCT04702009,PHASE2/PHASE3,COMPLETED,33,2021-01-20
NCT02526537,,TERMINATED,10,2015-11-11
NCT04087473,,COMPLETED,50,2019-08-23
NCT07662473,PHASE2,NOT_YET_RECRUITING,30,2026-07-29
NCT07138755,PHASE2,RECRUITING,35,2025-08-29
NCT07002788,NA,ACTIVE_NOT_RECRUITING,122,2024-12-01
NCT00820755,PHASE3,COMPLETED,583,2009-01-31
NCT06534489,,RECRUITING,50,2023-08-31
NCT00447057,PHASE2,COMPLETED,204,2007-03-31
NCT04332367,PHASE2,RECRUITING,59,2020-08-01
NCT03856697,PHASE3,UNKNOWN,406,2019-03-31
NCT06140082,,UNKNOWN,477,2023-12-01
NCT01640847,PHASE2,WITHDRAWN,0,2012-07-31
NCT04007835,NA,UNKNOWN,120,2019-07-31
NCT04473703,,UNKNOWN,300,2020-08-01
NCT06634979,NA,RECRUITING,684,2024-05-01
NCT06969781,NA,NOT_YET_RECRUITING,120,2025-05-31
NCT04758949,PHASE2,WITHDRAWN,0,2021-08-25
NCT06074588,PHASE3,ACTIVE_NOT_RECRUITING,556,2023-11-12
NCT00723957,PHASE2,COMPLETED,260,2008-12-31
NCT01438307,PHASE2,COMPLETED,28,2011-09-30
NCT04749407,,UNKNOWN,50,2021-02-28
NCT04636775,,UNKNOWN,46,2020-07-29
NCT03564197,NA,COMPLETED,80,2018-10-25
NCT05648955,EARLY_PHASE1,UNKNOWN,118,2023-03-31
NCT00385606,PHASE2/PHASE3,COMPLETED,400,2003-01-31
NCT04636593,PHASE2,UNKNOWN,43,2020-08-01
NCT03353428,PHASE1/PHASE2,WITHDRAWN,0,2017-11-15
NCT02195453,PHASE4,UNKNOWN,520,2014-08-31
NCT07073365,PHASE2,RECRUITING,70,2025-07-01
NCT00887549,PHASE2,COMPLETED,70,2009-04-30
NCT06339242,PHASE2,UNKNOWN,30,2024-01-01
NCT02338011,PHASE2/PHASE3,UNKNOWN,210,2014-11-30
NCT05059522,PHASE3,ACTIVE_NOT_RECRUITING,77,2021-09-29
NCT05013450,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,33,2021-09-10
NCT05243355,PHASE2,UNKNOWN,46,2021-12-03
NCT01752023,PHASE2,TERMINATED,3,2013-03-31
NCT01497665,PHASE2,TERMINATED,16,2011-11-30
NCT07552532,,ACTIVE_NOT_RECRUITING,2000,2023-01-01
NCT03667820,PHASE2,ACTIVE_NOT_RECRUITING,41,2018-09-26
NCT00269152,PHASE2,COMPLETED,122,2005-12-31
NCT01657799,PHASE2,COMPLETED,307,2012-10-19
NCT04892849,,RECRUITING,200,2021-04-30
NCT06736561,,NOT_YET_RECRUITING,100,2025-01-01
NCT04807114,,UNKNOWN,70,2020-02-01
NCT01167530,PHASE1,COMPLETED,26,2008-02-26
NCT07239661,NA,RECRUITING,120,2025-11-30
NCT06010277,PHASE4,UNKNOWN,50,2023-02-06
NCT04205552,PHASE2,COMPLETED,90,2020-03-04
NCT03560791,,COMPLETED,7659,2018-04-06
NCT03735680,PHASE2,COMPLETED,30,2019-08-09
NCT02906150,PHASE2,UNKNOWN,140,2016-09-30
NCT05919537,PHASE1,ACTIVE_NOT_RECRUITING,68,2023-09-06
NCT07005791,,NOT_YET_RECRUITING,142,2025-07-01
NCT01562210,PHASE1,COMPLETED,28,2012-04-30
NCT05684276,PHASE2,ACTIVE_NOT_RECRUITING,22,2023-05-12
NCT02997449,,UNKNOWN,102,2013-12-31
NCT06766565,PHASE1,COMPLETED,15,2021-12-08
NCT05736731,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,160,2023-04-28
NCT02486354,PHASE3,COMPLETED,128,2010-03-31
NCT06731413,PHASE2,RECRUITING,40,2025-02-11
NCT05926180,PHASE1,COMPLETED,25,2023-07-31
NCT06305754,PHASE3,ACTIVE_NOT_RECRUITING,520,2024-06-11
NCT00243867,PHASE3,COMPLETED,518,2005-11-30
NCT07274761,PHASE2,ACTIVE_NOT_RECRUITING,24,2024-10-17
NCT03833440,PHASE2,UNKNOWN,114,2019-10-08
NCT01168973,PHASE3,COMPLETED,1253,2010-12-31
NCT01858389,PHASE2,COMPLETED,41,2013-07-31
NCT04606771,PHASE2,ACTIVE_NOT_RECRUITING,30,2020-09-28
NCT04136535,PHASE2,RECRUITING,105,2021-11-18
NCT07620951,PHASE1,NOT_YET_RECRUITING,8,2026-06-30
NCT00101920,PHASE2,COMPLETED,50,2003-06-30
NCT02895503,NA,TERMINATED,1,2012-01-31
NCT06922591,PHASE1/PHASE2,RECRUITING,183,2025-05-31
NCT02417662,NA,ACTIVE_NOT_RECRUITING,140,2016-08-19
NCT06728865,PHASE2,RECRUITING,70,2024-09-04
NCT00700180,PHASE2,COMPLETED,303,2008-09-30
NCT04062708,PHASE2,ACTIVE_NOT_RECRUITING,38,2021-03-10
NCT07001618,PHASE2,RECRUITING,162,2025-11-17
NCT00555256,PHASE1,COMPLETED,19,2007-11-30
NCT04908956,PHASE2,TERMINATED,6,2022-08-04
NCT02976116,PHASE2,COMPLETED,50,2016-12-31
NCT05990946,NA,RECRUITING,736,2023-06-01
NCT02650700,NA,COMPLETED,100,2016-08-31
NCT06083454,PHASE1,TERMINATED,1,2023-10-23
NCT02933346,,COMPLETED,907,2016-09-30
NCT06594874,PHASE1,NOT_YET_RECRUITING,350,2024-10-31
NCT03644823,PHASE2,TERMINATED,21,2018-08-15
NCT05219162,PHASE4,COMPLETED,182,2022-02-25
NCT03623334,NA,COMPLETED,55,2009-10-05
NCT04229121,,UNKNOWN,100,2020-01-15
NCT00339586,PHASE2,UNKNOWN,40,2006-01-31
NCT02764606,,UNKNOWN,250,2013-11-30
NCT01770795,PHASE2,COMPLETED,45,2011-01-31
NCT07260227,NA,NOT_YET_RECRUITING,138,2025-12-01
NCT07189871,PHASE1/PHASE2,RECRUITING,61,2026-02-23
NCT04182698,PHASE1/PHASE2,UNKNOWN,90,2019-11-22
NCT03808662,PHASE2,ACTIVE_NOT_RECRUITING,107,2019-01-16
NCT07548788,NA,NOT_YET_RECRUITING,50,2026-04-01
NCT00960115,PHASE1/PHASE2,COMPLETED,178,2008-12-31
NCT03800134,PHASE3,ACTIVE_NOT_RECRUITING,825,2018-12-06
NCT01450553,,UNKNOWN,450,2011-10-31
NCT07327736,NA,NOT_YET_RECRUITING,410,2026-03-15
NCT02459067,PHASE2,TERMINATED,8,2015-12-31
NCT03169335,PHASE3,COMPLETED,535,2017-03-28
NCT00787852,PHASE1,TERMINATED,11,2009-03-31
NCT01997775,PHASE2,TERMINATED,13,2013-08-31
NCT05430009,PHASE1,UNKNOWN,12,2022-06-17
NCT04728724,PHASE2,RECRUITING,100,2022-09-10
NCT07120698,PHASE2,RECRUITING,115,2025-11-05
NCT04911166,PHASE1,TERMINATED,13,2021-10-14
NCT01963195,PHASE2,UNKNOWN,30,2014-02-28
NCT03058094,PHASE3,WITHDRAWN,0,2018-12-31
NCT04870112,PHASE1,TERMINATED,18,2021-06-28
NCT00862030,,COMPLETED,20,2009-04-30
NCT00716534,PHASE2,COMPLETED,145,2008-06-30
NCT07478809,,RECRUITING,109,2026-02-28
NCT03765775,PHASE2,UNKNOWN,20,2018-11-20
NCT07139041,PHASE2,NOT_YET_RECRUITING,69,2025-10-31
NCT00932152,PHASE2,TERMINATED,3,2010-09-30
NCT01395914,PHASE3,COMPLETED,513,2011-07-31
NCT03645928,PHASE2,TERMINATED,225,2019-05-07
NCT06946797,PHASE2,ACTIVE_NOT_RECRUITING,76,2025-09-19
NCT03518554,PHASE1,COMPLETED,38,2018-04-23
NCT04811001,PHASE2,UNKNOWN,170,2020-06-12
NCT03053856,PHASE2,UNKNOWN,37,2017-02-14
NCT03418532,PHASE1,TERMINATED,8,2018-03-22
NCT03469960,PHASE3,COMPLETED,265,2018-05-02
NCT03275597,PHASE1,TERMINATED,17,2018-02-20
NCT01138748,PHASE2,TERMINATED,5,2010-11-30
NCT07096258,,RECRUITING,1000,2024-06-01
NCT03535363,PHASE1,COMPLETED,6,2018-10-26
